Task_ID,Process_ID,Processor_ID,MI,Speed,Power
T370,T370_P93,P29,2864,2330,0.86
T371,T371_P1,P146,2221,1435,0.7
T371,T371_P2,P150,2856,2811,1.9
T371,T371_P3,P49,1363,2960,1.51
T371,T371_P4,P95,1478,1928,0.65
T371,T371_P5,P174,653,2547,1.83
T371,T371_P6,P55,812,1198,0.53
T371,T371_P7,P63,2773,2494,1.0
T371,T371_P8,P123,2780,2140,0.58
T371,T371_P9,P56,662,1735,1.33
T371,T371_P10,P83,2111,1093,1.59
T371,T371_P11,P136,1043,1821,1.37
T371,T371_P12,P132,2455,2683,1.79
T371,T371_P13,P96,1450,2301,1.48
T371,T371_P14,P61,1849,2652,0.6
T371,T371_P15,P85,1228,1466,0.66
T371,T371_P16,P109,1203,1146,1.89
T371,T371_P17,P14,1056,2116,1.44
T371,T371_P18,P154,1633,1292,0.65
T371,T371_P19,P199,2748,1234,0.72
T371,T371_P20,P126,1538,1664,1.3
T371,T371_P21,P123,2565,2140,0.58
T371,T371_P22,P32,965,1859,0.62
T371,T371_P23,P48,2787,1440,1.1
T371,T371_P24,P41,2151,2650,1.29
T371,T371_P25,P152,2913,2316,1.43
T371,T371_P26,P51,1689,1689,1.85
T371,T371_P27,P191,2008,1514,1.97
T371,T371_P28,P32,2351,1859,0.62
T371,T371_P29,P60,2837,1541,0.59
T371,T371_P30,P43,1022,2429,1.95
T371,T371_P31,P36,2871,1569,1.3
T372,T372_P1,P22,2304,1476,1.88
T372,T372_P2,P166,2384,2195,1.71
T372,T372_P3,P131,2267,1469,0.6
T372,T372_P4,P86,533,2583,0.79
T372,T372_P5,P63,2825,2494,1.0
T372,T372_P6,P167,1634,1817,1.29
T372,T372_P7,P176,2299,2763,0.73
T372,T372_P8,P96,727,2301,1.48
T372,T372_P9,P81,1833,2442,1.47
T372,T372_P10,P124,2527,1449,1.22
T372,T372_P11,P186,2476,1788,1.45
T372,T372_P12,P200,2804,2396,0.55
T372,T372_P13,P21,2378,1447,1.88
T372,T372_P14,P77,1334,2764,1.12
T372,T372_P15,P19,1014,1061,0.74
T372,T372_P16,P172,1733,2010,1.82
T372,T372_P17,P55,1736,1198,0.53
T372,T372_P18,P165,1807,2838,1.98
T372,T372_P19,P53,1932,1189,0.87
T372,T372_P20,P64,2559,1940,1.27
T372,T372_P21,P179,813,2285,1.01
T372,T372_P22,P18,1853,1065,1.06
T372,T372_P23,P127,1940,2726,0.59
T372,T372_P24,P9,2906,2508,1.58
T372,T372_P25,P37,2381,2657,0.69
T372,T372_P26,P41,705,2650,1.29
T372,T372_P27,P159,1612,2149,0.6
T372,T372_P28,P132,641,2683,1.79
T372,T372_P29,P188,1270,2220,0.57
T372,T372_P30,P98,2922,1747,0.52
T372,T372_P31,P180,2028,1327,1.53
T372,T372_P32,P116,1943,1334,1.23
T372,T372_P33,P107,1263,2399,0.5
T372,T372_P34,P157,1550,1505,0.7
T372,T372_P35,P51,1317,1689,1.85
T372,T372_P36,P148,911,2022,1.19
T372,T372_P37,P105,2694,2437,1.85
T372,T372_P38,P97,2386,2708,1.31
T372,T372_P39,P2,2633,1228,1.63
T372,T372_P40,P138,1791,1135,0.62
T372,T372_P41,P84,567,2354,1.7
T372,T372_P42,P103,2845,2372,1.22
T372,T372_P43,P195,1615,2930,1.34
T372,T372_P44,P59,2872,2236,1.56
T372,T372_P45,P165,1616,2838,1.98
T372,T372_P46,P69,934,1775,1.82
T372,T372_P47,P16,776,2209,1.26
T372,T372_P48,P5,1728,1563,0.94
T373,T373_P1,P125,2928,2402,1.88
T373,T373_P2,P122,1566,2409,0.97
T373,T373_P3,P160,1290,2103,0.87
T373,T373_P4,P90,1640,1476,1.19
T373,T373_P5,P150,1115,2811,1.9
T373,T373_P6,P30,505,2436,0.86
T373,T373_P7,P28,2648,2466,1.71
T373,T373_P8,P19,2568,1061,0.74
T373,T373_P9,P140,2202,2870,1.35
T373,T373_P10,P157,965,1505,0.7
T373,T373_P11,P55,1137,1198,0.53
T373,T373_P12,P196,2901,1023,0.67
T373,T373_P13,P63,2014,2494,1.0
T373,T373_P14,P115,1814,1501,1.49
T373,T373_P15,P54,2665,1778,0.6
T373,T373_P16,P79,2559,2182,0.58
T373,T373_P17,P163,817,2197,1.31
T373,T373_P18,P26,865,2149,1.04
T373,T373_P19,P84,2545,2354,1.7
T373,T373_P20,P10,1272,1209,1.96
T373,T373_P21,P77,2376,2764,1.12
T373,T373_P22,P95,2120,1928,0.65
T373,T373_P23,P14,878,2116,1.44
T373,T373_P24,P106,1672,2918,0.75
T373,T373_P25,P176,1160,2763,0.73
T373,T373_P26,P99,1267,1333,0.64
T373,T373_P27,P78,1869,1740,1.8
T373,T373_P28,P83,1662,1093,1.59
T373,T373_P29,P107,1166,2399,0.5
T373,T373_P30,P1,1228,2309,1.83
T373,T373_P31,P32,1444,1859,0.62
T373,T373_P32,P88,1526,1163,0.71
T373,T373_P33,P100,1194,1758,1.63
T373,T373_P34,P37,1523,2657,0.69
T373,T373_P35,P146,1665,1435,0.7
T373,T373_P36,P2,2507,1228,1.63
T373,T373_P37,P22,2321,1476,1.88
T373,T373_P38,P64,1708,1940,1.27
T374,T374_P1,P71,2076,2130,0.86
T374,T374_P2,P99,754,1333,0.64
T374,T374_P3,P160,1894,2103,0.87
T374,T374_P4,P67,2434,2992,1.31
T374,T374_P5,P176,703,2763,0.73
T374,T374_P6,P185,707,1130,0.58
T374,T374_P7,P107,707,2399,0.5
T374,T374_P8,P64,2837,1940,1.27
T374,T374_P9,P135,815,1646,1.35
T374,T374_P10,P14,2308,2116,1.44
T374,T374_P11,P148,1964,2022,1.19
T374,T374_P12,P28,2102,2466,1.71
T374,T374_P13,P49,1881,2960,1.51
T374,T374_P14,P35,805,2206,1.97
T374,T374_P15,P67,849,2992,1.31
T374,T374_P16,P190,1226,2083,0.7
T374,T374_P17,P1,1198,2309,1.83
T374,T374_P18,P43,1692,2429,1.95
T374,T374_P19,P163,937,2197,1.31
T374,T374_P20,P125,1884,2402,1.88
T374,T374_P21,P103,775,2372,1.22
T374,T374_P22,P99,2607,1333,0.64
T374,T374_P23,P11,2987,2385,1.64
T374,T374_P24,P87,2286,1592,1.3
T374,T374_P25,P65,851,2098,0.92
T374,T374_P26,P136,1875,1821,1.37
T374,T374_P27,P70,999,1161,1.36
T374,T374_P28,P50,1394,2563,1.06
T374,T374_P29,P173,1307,1186,0.9
T374,T374_P30,P112,2105,1350,1.54
T374,T374_P31,P93,550,1778,1.71
T374,T374_P32,P36,2621,1569,1.3
T374,T374_P33,P88,2946,1163,0.71
T374,T374_P34,P18,1846,1065,1.06
T374,T374_P35,P111,1808,2300,0.93
T374,T374_P36,P142,977,2161,0.89
T374,T374_P37,P113,905,2093,1.6
T374,T374_P38,P171,2028,2043,0.66
T374,T374_P39,P187,2439,1781,1.74
T374,T374_P40,P141,1198,2931,0.97
T374,T374_P41,P145,743,1644,0.9
T374,T374_P42,P181,1848,2622,1.78
T374,T374_P43,P46,1745,1569,1.53
T374,T374_P44,P152,1230,2316,1.43
T374,T374_P45,P44,850,1865,1.89
T374,T374_P46,P150,975,2811,1.9
T374,T374_P47,P165,920,2838,1.98
T374,T374_P48,P167,1659,1817,1.29
T374,T374_P49,P41,2836,2650,1.29
T375,T375_P1,P156,1607,1285,1.26
T375,T375_P2,P129,962,2589,1.78
T375,T375_P3,P75,951,2266,1.49
T375,T375_P4,P73,528,2698,1.11
T375,T375_P5,P193,844,2133,1.16
T375,T375_P6,P56,2602,1735,1.33
T375,T375_P7,P93,2125,1778,1.71
T375,T375_P8,P148,2880,2022,1.19
T375,T375_P9,P49,2877,2960,1.51
T375,T375_P10,P31,1665,2116,1.35
T375,T375_P11,P44,2188,1865,1.89
T375,T375_P12,P83,1130,1093,1.59
T375,T375_P13,P2,994,1228,1.63
T375,T375_P14,P42,625,1326,1.41
T375,T375_P15,P28,2344,2466,1.71
T375,T375_P16,P78,675,1740,1.8
T375,T375_P17,P39,711,1013,1.92
T375,T375_P18,P159,2572,2149,0.6
T375,T375_P19,P166,1739,2195,1.71
T375,T375_P20,P180,1758,1327,1.53
T375,T375_P21,P112,2561,1350,1.54
T375,T375_P22,P132,2632,2683,1.79
T375,T375_P23,P101,2151,1727,0.85
T375,T375_P24,P94,1717,1569,1.78
T375,T375_P25,P140,803,2870,1.35
T375,T375_P26,P177,2721,1224,0.92
T375,T375_P27,P38,2397,2780,1.49
T375,T375_P28,P48,2957,1440,1.1
T375,T375_P29,P32,1512,1859,0.62
T375,T375_P30,P170,2079,1283,1.9
T375,T375_P31,P118,1839,1777,0.83
T375,T375_P32,P156,916,1285,1.26
T375,T375_P33,P107,1778,2399,0.5
T375,T375_P34,P70,2862,1161,1.36
T375,T375_P35,P32,1783,1859,0.62
T375,T375_P36,P49,1112,2960,1.51
T375,T375_P37,P185,965,1130,0.58
T375,T375_P38,P144,604,2470,0.97
T375,T375_P39,P25,902,1054,0.67
T375,T375_P40,P49,752,2960,1.51
T375,T375_P41,P133,1788,1065,1.11
T375,T375_P42,P36,1391,1569,1.3
T375,T375_P43,P27,1971,1407,1.98
T375,T375_P44,P104,2685,1546,1.8
T375,T375_P45,P197,1199,2393,1.92
T375,T375_P46,P61,1687,2652,0.6
T375,T375_P47,P47,2724,1318,1.57
T375,T375_P48,P65,550,2098,0.92
T375,T375_P49,P187,1013,1781,1.74
T375,T375_P50,P38,1531,2780,1.49
T375,T375_P51,P102,1213,1429,1.11
T375,T375_P52,P101,2452,1727,0.85
T375,T375_P53,P21,1494,1447,1.88
T375,T375_P54,P200,1147,2396,0.55
T375,T375_P55,P3,1071,1051,1.65
T375,T375_P56,P81,1511,2442,1.47
T375,T375_P57,P194,1536,2762,1.56
T375,T375_P58,P41,1490,2650,1.29
T375,T375_P59,P138,2236,1135,0.62
T375,T375_P60,P113,661,2093,1.6
T375,T375_P61,P115,2441,1501,1.49
T375,T375_P62,P99,621,1333,0.64
T375,T375_P63,P80,1051,1393,1.48
T375,T375_P64,P159,1310,2149,0.6
T375,T375_P65,P167,2916,1817,1.29
T375,T375_P66,P193,2692,2133,1.16
T375,T375_P67,P127,2247,2726,0.59
T375,T375_P68,P182,2118,2393,1.26
T375,T375_P69,P121,1738,2310,0.59
T375,T375_P70,P14,2708,2116,1.44
T375,T375_P71,P180,2544,1327,1.53
T375,T375_P72,P125,1049,2402,1.88
T375,T375_P73,P20,662,1191,1.93
T375,T375_P74,P115,1884,1501,1.49
T375,T375_P75,P46,1696,1569,1.53
T375,T375_P76,P177,712,1224,0.92
T375,T375_P77,P6,1487,1501,0.74
T375,T375_P78,P56,646,1735,1.33
T375,T375_P79,P95,799,1928,0.65
T375,T375_P80,P5,2950,1563,0.94
T375,T375_P81,P183,2519,1864,0.88
T375,T375_P82,P38,1661,2780,1.49
T375,T375_P83,P119,1063,1552,0.59
T375,T375_P84,P89,1632,2751,0.78
T375,T375_P85,P47,2270,1318,1.57
T375,T375_P86,P89,1685,2751,0.78
T375,T375_P87,P17,2289,1864,0.8
T375,T375_P88,P191,2678,1514,1.97
T375,T375_P89,P152,1349,2316,1.43
T375,T375_P90,P152,1228,2316,1.43
T375,T375_P91,P125,2279,2402,1.88
T375,T375_P92,P193,1458,2133,1.16
T375,T375_P93,P149,2756,1810,1.89
T375,T375_P94,P82,1258,1142,0.59
T376,T376_P1,P143,923,2794,1.5
T376,T376_P2,P142,1193,2161,0.89
T376,T376_P3,P131,2861,1469,0.6
T376,T376_P4,P49,2061,2960,1.51
T376,T376_P5,P166,1285,2195,1.71
T376,T376_P6,P172,1181,2010,1.82
T376,T376_P7,P199,2381,1234,0.72
T376,T376_P8,P141,2246,2931,0.97
T376,T376_P9,P133,587,1065,1.11
T376,T376_P10,P123,662,2140,0.58
T376,T376_P11,P71,1239,2130,0.86
T376,T376_P12,P167,1451,1817,1.29
T376,T376_P13,P91,2370,2774,1.81
T376,T376_P14,P198,1446,2476,1.54
T376,T376_P15,P21,2634,1447,1.88
T376,T376_P16,P158,2966,2525,1.02
T376,T376_P17,P95,2870,1928,0.65
T376,T376_P18,P61,789,2652,0.6
T376,T376_P19,P21,2246,1447,1.88
T376,T376_P20,P175,2869,1096,1.61
T376,T376_P21,P152,1266,2316,1.43
T376,T376_P22,P173,831,1186,0.9
T376,T376_P23,P167,1283,1817,1.29
T376,T376_P24,P82,1521,1142,0.59
T376,T376_P25,P80,2415,1393,1.48
T376,T376_P26,P185,733,1130,0.58
T376,T376_P27,P89,528,2751,0.78
T376,T376_P28,P121,513,2310,0.59
T376,T376_P29,P127,2463,2726,0.59
T376,T376_P30,P96,525,2301,1.48
T376,T376_P31,P186,2787,1788,1.45
T376,T376_P32,P142,1718,2161,0.89
T376,T376_P33,P145,1657,1644,0.9
T376,T376_P34,P169,2866,1449,1.33
T376,T376_P35,P157,2136,1505,0.7
T376,T376_P36,P51,1919,1689,1.85
T376,T376_P37,P117,2047,1946,0.78
T376,T376_P38,P130,2204,1114,0.6
T376,T376_P39,P181,2198,2622,1.78
T376,T376_P40,P33,789,1451,1.6
T376,T376_P41,P61,2739,2652,0.6
T376,T376_P42,P3,1832,1051,1.65
T376,T376_P43,P149,1968,1810,1.89
T376,T376_P44,P19,1553,1061,0.74
T376,T376_P45,P142,1644,2161,0.89
T376,T376_P46,P190,1970,2083,0.7
T376,T376_P47,P72,1201,1600,1.21
T376,T376_P48,P42,2018,1326,1.41
T377,T377_P1,P86,1878,2583,0.79
T377,T377_P2,P26,1303,2149,1.04
T377,T377_P3,P49,641,2960,1.51
T377,T377_P4,P191,1841,1514,1.97
T377,T377_P5,P157,775,1505,0.7
T377,T377_P6,P90,1704,1476,1.19
T377,T377_P7,P25,2883,1054,0.67
T377,T377_P8,P106,1352,2918,0.75
T377,T377_P9,P169,1951,1449,1.33
T377,T377_P10,P29,907,2330,0.86
T377,T377_P11,P7,2943,1457,0.5
T377,T377_P12,P106,2539,2918,0.75
T377,T377_P13,P80,1903,1393,1.48
T377,T377_P14,P28,1443,2466,1.71
T377,T377_P15,P110,1439,2247,1.68
T377,T377_P16,P103,1956,2372,1.22
T377,T377_P17,P188,2979,2220,0.57
T377,T377_P18,P3,1872,1051,1.65
T377,T377_P19,P188,624,2220,0.57
T377,T377_P20,P65,765,2098,0.92
T377,T377_P21,P126,1472,1664,1.3
T377,T377_P22,P128,1083,2573,1.26
T377,T377_P23,P37,1471,2657,0.69
T377,T377_P24,P67,1050,2992,1.31
T377,T377_P25,P108,2494,2327,1.09
T377,T377_P26,P129,2409,2589,1.78
T377,T377_P27,P11,1313,2385,1.64
T377,T377_P28,P174,1206,2547,1.83
T377,T377_P29,P56,2732,1735,1.33
T377,T377_P30,P29,1073,2330,0.86
T377,T377_P31,P133,828,1065,1.11
T377,T377_P32,P113,758,2093,1.6
T377,T377_P33,P135,2835,1646,1.35
T377,T377_P34,P193,1442,2133,1.16
T377,T377_P35,P91,1758,2774,1.81
T377,T377_P36,P173,2315,1186,0.9
T377,T377_P37,P190,1811,2083,0.7
T377,T377_P38,P36,991,1569,1.3
T377,T377_P39,P19,1160,1061,0.74
T377,T377_P40,P113,1799,2093,1.6
T377,T377_P41,P149,2233,1810,1.89
T377,T377_P42,P63,2539,2494,1.0
T377,T377_P43,P56,788,1735,1.33
T377,T377_P44,P23,1752,2034,1.4
T377,T377_P45,P156,1343,1285,1.26
T377,T377_P46,P62,930,1088,0.55
T377,T377_P47,P5,2691,1563,0.94
T377,T377_P48,P129,2149,2589,1.78
T377,T377_P49,P42,1486,1326,1.41
T377,T377_P50,P14,2269,2116,1.44
T377,T377_P51,P188,1869,2220,0.57
T377,T377_P52,P149,1562,1810,1.89
T377,T377_P53,P173,607,1186,0.9
T377,T377_P54,P7,1462,1457,0.5
T377,T377_P55,P137,891,1548,0.56
T377,T377_P56,P131,576,1469,0.6
T377,T377_P57,P63,2210,2494,1.0
T377,T377_P58,P77,2741,2764,1.12
T377,T377_P59,P96,879,2301,1.48
T377,T377_P60,P174,653,2547,1.83
T377,T377_P61,P12,1028,2516,1.26
T377,T377_P62,P18,2551,1065,1.06
T377,T377_P63,P40,1747,2554,0.75
T377,T377_P64,P20,1535,1191,1.93
T377,T377_P65,P7,2728,1457,0.5
T377,T377_P66,P23,2333,2034,1.4
T377,T377_P67,P12,1051,2516,1.26
T377,T377_P68,P133,1572,1065,1.11
T377,T377_P69,P109,756,1146,1.89
T377,T377_P70,P109,2753,1146,1.89
T377,T377_P71,P121,2682,2310,0.59
T377,T377_P72,P115,1284,1501,1.49
T377,T377_P73,P48,763,1440,1.1
T377,T377_P74,P73,2826,2698,1.11
T377,T377_P75,P156,2850,1285,1.26
T377,T377_P76,P123,544,2140,0.58
T377,T377_P77,P54,1025,1778,0.6
T377,T377_P78,P6,1647,1501,0.74
T377,T377_P79,P49,1775,2960,1.51
T377,T377_P80,P171,2529,2043,0.66
T377,T377_P81,P66,1372,1255,1.23
T377,T377_P82,P186,1339,1788,1.45
T377,T377_P83,P79,1751,2182,0.58
T377,T377_P84,P34,927,1919,1.72
T377,T377_P85,P12,2184,2516,1.26
T377,T377_P86,P93,771,1778,1.71
T377,T377_P87,P12,585,2516,1.26
T377,T377_P88,P76,2118,2813,1.03
T377,T377_P89,P1,768,2309,1.83
T377,T377_P90,P4,1697,2518,1.01
T377,T377_P91,P29,1316,2330,0.86
T377,T377_P92,P32,1460,1859,0.62
T377,T377_P93,P87,2000,1592,1.3
T377,T377_P94,P86,2364,2583,0.79
T378,T378_P1,P78,1045,1740,1.8
T378,T378_P2,P13,2434,2827,0.66
T378,T378_P3,P195,1101,2930,1.34
T378,T378_P4,P176,1023,2763,0.73
T378,T378_P5,P174,1450,2547,1.83
T378,T378_P6,P153,1963,1939,1.34
T378,T378_P7,P109,2401,1146,1.89
T378,T378_P8,P34,848,1919,1.72
T378,T378_P9,P126,2047,1664,1.3
T378,T378_P10,P200,814,2396,0.55
T378,T378_P11,P182,2641,2393,1.26
T378,T378_P12,P196,2957,1023,0.67
T378,T378_P13,P195,2790,2930,1.34
T378,T378_P14,P150,2770,2811,1.9
T378,T378_P15,P128,2768,2573,1.26
T378,T378_P16,P117,2511,1946,0.78
T378,T378_P17,P109,2450,1146,1.89
T378,T378_P18,P189,2293,1958,1.0
T378,T378_P19,P95,760,1928,0.65
T378,T378_P20,P56,2548,1735,1.33
T378,T378_P21,P123,2403,2140,0.58
T378,T378_P22,P169,813,1449,1.33
T378,T378_P23,P33,1372,1451,1.6
T378,T378_P24,P156,2699,1285,1.26
T378,T378_P25,P22,2683,1476,1.88
T378,T378_P26,P147,1414,2342,1.47
T378,T378_P27,P158,2369,2525,1.02
T378,T378_P28,P165,1158,2838,1.98
T378,T378_P29,P11,1637,2385,1.64
T378,T378_P30,P130,2451,1114,0.6
T378,T378_P31,P58,659,1704,0.51
T378,T378_P32,P71,1979,2130,0.86
T378,T378_P33,P30,2904,2436,0.86
T378,T378_P34,P65,1806,2098,0.92
T378,T378_P35,P88,2553,1163,0.71
T378,T378_P36,P105,2588,2437,1.85
T378,T378_P37,P22,2368,1476,1.88
T378,T378_P38,P186,1414,1788,1.45
T378,T378_P39,P72,964,1600,1.21
T378,T378_P40,P138,2775,1135,0.62
T378,T378_P41,P176,625,2763,0.73
T378,T378_P42,P128,2870,2573,1.26
T378,T378_P43,P169,2149,1449,1.33
T378,T378_P44,P200,1776,2396,0.55
T378,T378_P45,P187,664,1781,1.74
T378,T378_P46,P64,938,1940,1.27
T378,T378_P47,P90,2484,1476,1.19
T378,T378_P48,P82,2588,1142,0.59
T378,T378_P49,P85,1289,1466,0.66
T378,T378_P50,P146,934,1435,0.7
T378,T378_P51,P197,2709,2393,1.92
T378,T378_P52,P164,1832,1877,0.95
T378,T378_P53,P62,2102,1088,0.55
T378,T378_P54,P185,1074,1130,0.58
T378,T378_P55,P9,1981,2508,1.58
T378,T378_P56,P72,1752,1600,1.21
T378,T378_P57,P154,1283,1292,0.65
T378,T378_P58,P197,1464,2393,1.92
T378,T378_P59,P150,1248,2811,1.9
T378,T378_P60,P115,832,1501,1.49
T378,T378_P61,P173,2808,1186,0.9
T378,T378_P62,P81,1530,2442,1.47
T378,T378_P63,P8,2181,1285,1.58
T378,T378_P64,P59,2615,2236,1.56
T378,T378_P65,P81,2222,2442,1.47
T378,T378_P66,P117,534,1946,0.78
T378,T378_P67,P36,723,1569,1.3
T378,T378_P68,P190,2417,2083,0.7
T378,T378_P69,P163,805,2197,1.31
T378,T378_P70,P197,1954,2393,1.92
T378,T378_P71,P51,2378,1689,1.85
T378,T378_P72,P144,1643,2470,0.97
T378,T378_P73,P48,725,1440,1.1
T378,T378_P74,P176,1918,2763,0.73
T378,T378_P75,P92,1926,1206,0.61
T378,T378_P76,P185,1878,1130,0.58
T378,T378_P77,P194,1397,2762,1.56
T378,T378_P78,P173,1809,1186,0.9
T378,T378_P79,P69,1656,1775,1.82
T378,T378_P80,P195,647,2930,1.34
T378,T378_P81,P116,2614,1334,1.23
T378,T378_P82,P182,2930,2393,1.26
T378,T378_P83,P174,2192,2547,1.83
T378,T378_P84,P117,2416,1946,0.78
T378,T378_P85,P179,2561,2285,1.01
T378,T378_P86,P135,2703,1646,1.35
T378,T378_P87,P151,1174,2872,0.51
T378,T378_P88,P165,1054,2838,1.98
T378,T378_P89,P28,628,2466,1.71
T378,T378_P90,P190,658,2083,0.7
T378,T378_P91,P117,1072,1946,0.78
T378,T378_P92,P174,537,2547,1.83
T378,T378_P93,P71,588,2130,0.86
T379,T379_P1,P80,2525,1393,1.48
T379,T379_P2,P195,778,2930,1.34
T379,T379_P3,P32,1211,1859,0.62
T379,T379_P4,P76,2148,2813,1.03
T379,T379_P5,P28,2316,2466,1.71
T379,T379_P6,P94,2514,1569,1.78
T379,T379_P7,P138,563,1135,0.62
T379,T379_P8,P72,888,1600,1.21
T379,T379_P9,P6,1772,1501,0.74
T379,T379_P10,P142,2251,2161,0.89
T379,T379_P11,P105,2480,2437,1.85
T379,T379_P12,P21,2637,1447,1.88
T379,T379_P13,P108,1553,2327,1.09
T379,T379_P14,P70,1110,1161,1.36
T379,T379_P15,P111,1016,2300,0.93
T379,T379_P16,P198,1697,2476,1.54
T379,T379_P17,P77,2538,2764,1.12
T379,T379_P18,P16,1559,2209,1.26
T379,T379_P19,P145,2747,1644,0.9
T379,T379_P20,P107,2425,2399,0.5
T379,T379_P21,P22,970,1476,1.88
T379,T379_P22,P5,981,1563,0.94
T379,T379_P23,P129,2397,2589,1.78
T379,T379_P24,P120,556,2895,1.6
T379,T379_P25,P60,1492,1541,0.59
T379,T379_P26,P41,1836,2650,1.29
T379,T379_P27,P119,692,1552,0.59
T379,T379_P28,P178,1668,1313,0.82
T379,T379_P29,P169,1703,1449,1.33
T379,T379_P30,P58,619,1704,0.51
T379,T379_P31,P119,1500,1552,0.59
T379,T379_P32,P35,1761,2206,1.97
T379,T379_P33,P97,2233,2708,1.31
T379,T379_P34,P198,2671,2476,1.54
T379,T379_P35,P145,2477,1644,0.9
T379,T379_P36,P169,1550,1449,1.33
T379,T379_P37,P154,745,1292,0.65
T379,T379_P38,P194,1375,2762,1.56
T379,T379_P39,P164,733,1877,0.95
T379,T379_P40,P67,1432,2992,1.31
T379,T379_P41,P132,914,2683,1.79
T379,T379_P42,P119,2311,1552,0.59
T379,T379_P43,P160,2936,2103,0.87
T379,T379_P44,P190,2548,2083,0.7
T379,T379_P45,P152,2848,2316,1.43
T379,T379_P46,P37,1569,2657,0.69
T379,T379_P47,P104,2849,1546,1.8
T379,T379_P48,P42,1661,1326,1.41
T379,T379_P49,P120,591,2895,1.6
T379,T379_P50,P73,2660,2698,1.11
T379,T379_P51,P32,931,1859,0.62
T379,T379_P52,P175,1284,1096,1.61
T379,T379_P53,P16,881,2209,1.26
T379,T379_P54,P131,2244,1469,0.6
T379,T379_P55,P197,1681,2393,1.92
T379,T379_P56,P63,1056,2494,1.0
T379,T379_P57,P64,842,1940,1.27
T379,T379_P58,P68,1963,2888,1.59
T379,T379_P59,P177,2052,1224,0.92
T379,T379_P60,P96,896,2301,1.48
T379,T379_P61,P131,1010,1469,0.6
T379,T379_P62,P43,2399,2429,1.95
T379,T379_P63,P95,2935,1928,0.65
T379,T379_P64,P21,2444,1447,1.88
T379,T379_P65,P15,588,1178,1.76
T379,T379_P66,P63,1610,2494,1.0
T379,T379_P67,P62,2385,1088,0.55
T379,T379_P68,P70,1310,1161,1.36
T379,T379_P69,P187,1133,1781,1.74
T379,T379_P70,P91,2061,2774,1.81
T379,T379_P71,P175,2421,1096,1.61
T379,T379_P72,P76,616,2813,1.03
T379,T379_P73,P177,1854,1224,0.92
T379,T379_P74,P54,2056,1778,0.6
T379,T379_P75,P36,1791,1569,1.3
T379,T379_P76,P24,1134,2232,1.23
T379,T379_P77,P53,1005,1189,0.87
T379,T379_P78,P19,1878,1061,0.74
T379,T379_P79,P67,947,2992,1.31
T379,T379_P80,P164,772,1877,0.95
T379,T379_P81,P30,2924,2436,0.86
T379,T379_P82,P7,1063,1457,0.5
T379,T379_P83,P8,2053,1285,1.58
T379,T379_P84,P3,2502,1051,1.65
T379,T379_P85,P27,1515,1407,1.98
T379,T379_P86,P189,2146,1958,1.0
T379,T379_P87,P167,2888,1817,1.29
T379,T379_P88,P53,716,1189,0.87
T379,T379_P89,P9,1976,2508,1.58
T379,T379_P90,P33,1223,1451,1.6
T379,T379_P91,P20,1766,1191,1.93
T379,T379_P92,P68,1171,2888,1.59
T379,T379_P93,P166,2236,2195,1.71
T379,T379_P94,P113,1500,2093,1.6
T379,T379_P95,P192,1997,2988,0.74
T379,T379_P96,P52,2795,1209,1.18
T379,T379_P97,P68,1057,2888,1.59
T379,T379_P98,P81,2238,2442,1.47
T379,T379_P99,P31,1006,2116,1.35
T380,T380_P1,P28,1780,2466,1.71
T380,T380_P2,P172,2838,2010,1.82
T380,T380_P3,P184,1774,2221,1.86
T380,T380_P4,P70,1080,1161,1.36
T380,T380_P5,P106,849,2918,0.75
T380,T380_P6,P137,1627,1548,0.56
T380,T380_P7,P85,1788,1466,0.66
T380,T380_P8,P54,2296,1778,0.6
T380,T380_P9,P196,1797,1023,0.67
T380,T380_P10,P138,1131,1135,0.62
T380,T380_P11,P103,2670,2372,1.22
T380,T380_P12,P33,2010,1451,1.6
T380,T380_P13,P16,2686,2209,1.26
T380,T380_P14,P28,1604,2466,1.71
T380,T380_P15,P157,2877,1505,0.7
T380,T380_P16,P169,1773,1449,1.33
T380,T380_P17,P9,1249,2508,1.58
T380,T380_P18,P50,1047,2563,1.06
T380,T380_P19,P50,1922,2563,1.06
T380,T380_P20,P143,2017,2794,1.5
T380,T380_P21,P152,1442,2316,1.43
T380,T380_P22,P90,2593,1476,1.19
T380,T380_P23,P15,1344,1178,1.76
T380,T380_P24,P172,1865,2010,1.82
T380,T380_P25,P166,1202,2195,1.71
T380,T380_P26,P131,2621,1469,0.6
T380,T380_P27,P8,1876,1285,1.58
T380,T380_P28,P8,2530,1285,1.58
T380,T380_P29,P81,686,2442,1.47
T380,T380_P30,P128,2582,2573,1.26
T380,T380_P31,P23,2899,2034,1.4
T380,T380_P32,P176,2347,2763,0.73
T380,T380_P33,P55,1977,1198,0.53
T380,T380_P34,P67,1707,2992,1.31
T380,T380_P35,P34,1966,1919,1.72
T380,T380_P36,P47,1648,1318,1.57
T380,T380_P37,P181,2438,2622,1.78
T380,T380_P38,P127,2501,2726,0.59
T380,T380_P39,P124,1536,1449,1.22
T380,T380_P40,P74,1620,2287,0.64
T380,T380_P41,P145,2099,1644,0.9
T380,T380_P42,P68,2905,2888,1.59
T380,T380_P43,P63,638,2494,1.0
T380,T380_P44,P79,2249,2182,0.58
T380,T380_P45,P73,716,2698,1.11
T380,T380_P46,P13,2280,2827,0.66
